exec time,2023-09-07-17-04-49.365
no. reads,100
interval,10
file size,2048
Instant,AMAZONS3
0,0
30,0
60,0
180,0
300,0
600,0
900,0
1800,1
2700,1
3600,4
4500,23
5400,66
6300,100
