exec time,2023-09-04-19-00-12.103
no. reads,100
interval,10
file size,1024
Instant,AMAZONS3
0,0
30,0
60,0
180,0
300,0
600,0
900,1
1800,51
2700,88
3600,90
4500,91
5400,94
6300,96
7200,99
8100,99
9000,99
9900,99
10800,99
11700,99
12600,99
13500,99
14400,99
15300,99
16200,99
17100,99
18000,99
