exec time,2023-09-07-00-03-56.432
no. reads,1000
interval,0
file size,1024
Instant,AMAZONS3
0,0
30,0
60,0
180,0
300,0
600,4
900,133
1800,453
2700,775
3600,839
4500,858
5400,922
6300,982
7200,998
8100,998
9000,998
9900,998
10800,998
11700,998
12600,998
13500,998
14400,998
15300,998
16200,998
17100,998
18000,998
