exec time,2023-09-05-13-40-04.887
no. reads,100
interval,1
file size,1048576
Instant,AMAZONS3
0,0
30,0
60,0
180,0
300,0
600,0
900,0
1800,0
2700,31
3600,71
4500,99
5400,99
6300,99
7200,99
8100,99
9000,99
9900,99
10800,99
11700,99
12600,99
13500,99
14400,99
15300,99
16200,99
17100,99
18000,99
